CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
1156691|542991|830966,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/11/2019 13:59:09,0 days 0 hours 0 minutes 20 seconds,20.0
1156691|542991|830966,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,6/11/2019 13:59:29,0 days 0 hours 0 minutes 6 seconds,6.0
1156691|542991|830966,OC - Created - Other,OC - Created - English language requirements,6/11/2019 13:59:35,0 days 0 hours 0 minutes 48 seconds,48.0
1156691|542991|830966,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,6/11/2019 14:00:23,0 days 0 hours 0 minutes 5 seconds,5.0
1156691|542991|830966,Send for Assessment,Send for Assessment,6/11/2019 14:00:28,NA,0.0
1153966|538637|824365,Submit,Submit,23/10/2019 13:04:27,5 days 21 hours 19 minutes 57 seconds,508797.0
1153966|538637|824365,AR - Created - further information,AR - Created - Further information (2),29/10/2019 10:24:24,0 days 0 hours 0 minutes 4 seconds,4.0
1153966|538637|824365,AR - Requested - further information,AR - Requested - Further information (2),29/10/2019 10:24:28,0 days 0 hours 0 minutes 22 seconds,22.0
1153966|538637|824365,AR - Created - further information,AR - Created - Further information (1),29/10/2019 10:24:50,0 days 0 hours 0 minutes 6 seconds,6.0
1153966|538637|824365,AR - Requested - further information,AR - Requested - Further information (1),29/10/2019 10:24:56,0 days 0 hours 0 minutes 6 seconds,6.0
1153966|538637|824365,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,29/10/2019 10:25:02,0 days 0 hours 0 minutes 57 seconds,57.0
1153966|538637|824365,Put Triage On-Hold,Put Triage On-Hold,29/10/2019 10:25:59,NA,0.0
991060|323417|511079,Submit,Submit,8/1/2018 23:29:43,1 days 16 hours 49 minutes 2 seconds,146942.0
991060|323417|511079,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/1/2018 16:18:45,0 days 0 hours 0 minutes 0 seconds,0.0
991060|323417|511079,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/1/2018 16:18:45,0 days 0 hours 0 minutes 55 seconds,55.0
991060|323417|511079,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/1/2018 16:19:40,0 days 0 hours 1 minutes 54 seconds,114.0
991060|323417|511079,Send for Assessment,Send for Assessment,10/1/2018 16:21:34,NA,0.0
1060549|417674|647399,Submit,Submit,6/11/2018 23:28:32,7 days 11 hours 28 minutes 1 seconds,646081.0
1060549|417674|647399,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/11/2018 10:56:33,0 days 0 hours 3 minutes 53 seconds,233.0
1060549|417674|647399,AR - Created - further information,AR - Created - Further information (1),14/11/2018 11:00:26,0 days 0 hours 1 minutes 7 seconds,67.0
1060549|417674|647399,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/11/2018 11:01:33,0 days 0 hours 0 minutes 15 seconds,15.0
1060549|417674|647399,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,14/11/2018 11:01:48,0 days 0 hours 2 minutes 0 seconds,120.0
1060549|417674|647399,Send for Assessment,Send for Assessment,14/11/2018 11:03:48,NA,0.0
1163150|552613|845381,Submit,Submit,24/11/2019 15:06:10,1 days 19 hours 31 minutes 53 seconds,156713.0
1163150|552613|845381,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),26/11/2019 10:38:03,0 days 0 hours 0 minutes 26 seconds,26.0
1163150|552613|845381,AR - Created - Other,AR - Created - Further information - Transcript translation and original language,26/11/2019 10:38:29,0 days 0 hours 0 minutes 22 seconds,22.0
1163150|552613|845381,AR - Created - previous or current study,AR - Created - Grading scale,26/11/2019 10:38:51,0 days 0 hours 0 minutes 12 seconds,12.0
1163150|552613|845381,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),26/11/2019 10:39:03,0 days 0 hours 0 minutes 27 seconds,27.0
1163150|552613|845381,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),26/11/2019 10:39:30,0 days 0 hours 0 minutes 49 seconds,49.0
1163150|552613|845381,Put Triage On-Hold,Put Triage On-Hold,26/11/2019 10:40:19,0 days 0 hours 0 minutes 37 seconds,37.0
1163150|552613|845381,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,26/11/2019 10:40:56,0 days 0 hours 0 minutes 7 seconds,7.0
1163150|552613|845381,OC - Created - Other,OC - Created - English language requirements,26/11/2019 10:41:03,2 days 0 hours 56 minutes 18 seconds,176178.0
1163150|552613|845381,AR - Satisfied - Other,AR - Satisfied - Further information - Transcript translation and original language,28/11/2019 11:37:21,0 days 0 hours 0 minutes 50 seconds,50.0
1163150|552613|845381,AR - Satisfied - previous or current study,AR - Satisfied - Grading scale,28/11/2019 11:38:11,0 days 0 hours 0 minutes 7 seconds,7.0
1163150|552613|845381,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,28/11/2019 11:38:18,0 days 0 hours 0 minutes 17 seconds,17.0
1163150|552613|845381,Release Triage Hold,Release Triage Hold,28/11/2019 11:38:35,0 days 0 hours 0 minutes 3 seconds,3.0
1163150|552613|845381,Send for Assessment,Send for Assessment,28/11/2019 11:38:38,NA,0.0
1036375|383277|596933,Submit,Submit,16/8/2018 22:08:55,NA,0.0
1174873|567708|865599,Submit,Submit,18/12/2019 23:49:00,NA,0.0
1020768|360055|561314,Submit,Submit,26/5/2018 22:13:46,12 days 16 hours 14 minutes 36 seconds,1095276.0
1020768|360055|561314,AR - Created - further information,AR - Created - Further information (1),8/6/2018 14:28:22,0 days 0 hours 1 minutes 34 seconds,94.0
1020768|360055|561314,AR - Satisfied - further information,AR - Satisfied - Further information (1),8/6/2018 14:29:56,4 days 2 hours 1 minutes 12 seconds,352872.0
1020768|360055|561314,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/6/2018 16:31:08,0 days 0 hours 0 minutes 24 seconds,24.0
1020768|360055|561314,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/6/2018 16:31:32,0 days 0 hours 1 minutes 30 seconds,90.0
1020768|360055|561314,Send for Assessment,Send for Assessment,12/6/2018 16:33:02,NA,0.0
1175567|568716|867011,Submit,Submit,21/12/2019 20:37:17,12 days 18 hours 41 minutes 23 seconds,1104083.0
1175567|568716|867011,AR - Created - Other,AR - Created - Further information - Official Transcripts,3/1/2020 15:18:40,0 days 0 hours 1 minutes 8 seconds,68.0
1175567|568716|867011,Put Triage On-Hold,Put Triage On-Hold,3/1/2020 15:19:48,20 days 20 hours 49 minutes 1 seconds,1802941.0
1175567|568716|867011,AR - Satisfied - Other,AR - Satisfied - Further information - Official Transcripts,24/1/2020 12:08:49,0 days 0 hours 9 minutes 14 seconds,554.0
1175567|568716|867011,AR - Reviewed - previous or current study,AR - Reviewed - Academic results for prior tertiary studies,24/1/2020 12:18:03,NA,0.0
1093159|500851|768798,Submit,Submit,28/1/2019 15:12:22,8 days 0 hours 58 minutes 52 seconds,694732.0
1093159|500851|768798,Send for Assessment,Send for Assessment,5/2/2019 16:11:14,NA,0.0
389899|547897|838666,Submit,Submit,12/11/2019 21:31:23,0 days 11 hours 3 minutes 25 seconds,39805.0
389899|547897|838666,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,13/11/2019 8:34:48,0 days 0 hours 0 minutes 36 seconds,36.0
389899|547897|838666,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,13/11/2019 8:35:24,6 days 2 hours 31 minutes 0 seconds,527460.0
389899|547897|838666,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,19/11/2019 11:06:24,0 days 0 hours 0 minutes 43 seconds,43.0
389899|547897|838666,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,19/11/2019 11:07:07,0 days 0 hours 0 minutes 10 seconds,10.0
389899|547897|838666,OC - Created - Other,OC - Created - English language requirements,19/11/2019 11:07:17,0 days 0 hours 0 minutes 6 seconds,6.0
389899|547897|838666,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,19/11/2019 11:07:23,0 days 0 hours 0 minutes 55 seconds,55.0
389899|547897|838666,Send for Assessment,Send for Assessment,19/11/2019 11:08:18,NA,0.0
1068603|426591|661039,Submit,Submit,28/11/2018 15:39:04,11 days 19 hours 12 minutes 7 seconds,1019527.0
1068603|426591|661039,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,10/12/2018 10:51:11,0 days 0 hours 2 minutes 49 seconds,169.0
1068603|426591|661039,AR - Requested - previous or current study,AR - Requested - Academic results for prior tertiary studies,10/12/2018 10:54:00,0 days 0 hours 1 minutes 34 seconds,94.0
1068603|426591|661039,Put Triage On-Hold,Put Triage On-Hold,10/12/2018 10:55:34,NA,0.0
680712|407968|632745,Submit,Submit,10/10/2018 12:45:49,7 days 1 hours 56 minutes 27 seconds,611787.0
680712|407968|632745,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,17/10/2018 14:42:16,0 days 0 hours 3 minutes 42 seconds,222.0
680712|407968|632745,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,17/10/2018 14:45:58,0 days 0 hours 0 minutes 12 seconds,12.0
680712|407968|632745,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),17/10/2018 14:46:10,0 days 0 hours 0 minutes 12 seconds,12.0
680712|407968|632745,Assessment Decision - Qualified,Assessment Decision - Qualified,17/10/2018 14:46:22,0 days 0 hours 0 minutes 15 seconds,15.0
680712|407968|632745,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,17/10/2018 14:46:37,0 days 0 hours 0 minutes 29 seconds,29.0
680712|407968|632745,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),17/10/2018 14:47:06,0 days 0 hours 2 minutes 21 seconds,141.0
680712|407968|632745,Send for Assessment,Send for Assessment,17/10/2018 14:49:27,NA,0.0
1108597|477482|732532,Submit,Submit,22/4/2019 16:17:18,28 days 19 hours 15 minutes 9 seconds,2488509.0
1108597|477482|732532,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,21/5/2019 11:32:27,0 days 0 hours 1 minutes 9 seconds,69.0
1108597|477482|732532,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,21/5/2019 11:33:36,0 days 0 hours 0 minutes 8 seconds,8.0
1108597|477482|732532,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,21/5/2019 11:33:44,0 days 0 hours 1 minutes 29 seconds,89.0
1108597|477482|732532,Send for Assessment,Send for Assessment,21/5/2019 11:35:13,NA,0.0
1091479|456543|701092,Submit,Submit,23/2/2019 19:03:57,6 days 13 hours 15 minutes 8 seconds,566108.0
1091479|456543|701092,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,2/3/2019 8:19:05,0 days 0 hours 0 minutes 56 seconds,56.0
1091479|456543|701092,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,2/3/2019 8:20:01,0 days 0 hours 3 minutes 11 seconds,191.0
1091479|456543|701092,Put Triage On-Hold,Put Triage On-Hold,2/3/2019 8:23:12,6 days 5 hours 0 minutes 28 seconds,536428.0
1091479|456543|701092,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,8/3/2019 13:23:40,0 days 0 hours 1 minutes 1 seconds,61.0
1091479|456543|701092,Release Triage Hold,Release Triage Hold,8/3/2019 13:24:41,0 days 0 hours 0 minutes 9 seconds,9.0
1091479|456543|701092,Send for Assessment,Send for Assessment,8/3/2019 13:24:50,NA,0.0
1072159|431460|668181,Submit,Submit,12/12/2018 9:14:34,2 days 0 hours 24 minutes 9 seconds,174249.0
1072159|431460|668181,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/12/2018 9:38:43,0 days 0 hours 1 minutes 49 seconds,109.0
1072159|431460|668181,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,14/12/2018 9:40:32,0 days 0 hours 0 minutes 14 seconds,14.0
1072159|431460|668181,OC - Created - Other,OC - Created - English language requirements,14/12/2018 9:40:46,0 days 0 hours 0 minutes 19 seconds,19.0
1072159|431460|668181,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,14/12/2018 9:41:05,0 days 0 hours 4 minutes 26 seconds,266.0
1072159|431460|668181,Assessment Decision - No Decision,Assessment Decision - No Decision,14/12/2018 9:45:31,0 days 0 hours 2 minutes 34 seconds,154.0
1072159|431460|668181,Assessment Decision - No Decision,Assessment Decision - No Decision,14/12/2018 9:48:05,0 days 0 hours 0 minutes 32 seconds,32.0
1072159|431460|668181,Send for Assessment,Send for Assessment,14/12/2018 9:48:37,NA,0.0
374924|439273|679201,Submit,Submit,6/1/2019 18:39:45,0 days 14 hours 55 minutes 58 seconds,53758.0
374924|439273|679201,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,7/1/2019 9:35:43,0 days 0 hours 0 minutes 31 seconds,31.0
374924|439273|679201,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,7/1/2019 9:36:14,44 days 0 hours 22 minutes 51 seconds,3802971.0
374924|439273|679201,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,20/2/2019 9:59:05,0 days 0 hours 1 minutes 10 seconds,70.0
374924|439273|679201,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,20/2/2019 10:00:15,0 days 0 hours 0 minutes 14 seconds,14.0
374924|439273|679201,OC - Created - Other,OC - Created - English language requirements,20/2/2019 10:00:29,0 days 0 hours 2 minutes 48 seconds,168.0
374924|439273|679201,Assessment Decision - Qualified,Assessment Decision - Qualified,20/2/2019 10:03:17,0 days 0 hours 2 minutes 36 seconds,156.0
374924|439273|679201,Put Triage On-Hold,Put Triage On-Hold,20/2/2019 10:05:53,0 days 0 hours 2 minutes 16 seconds,136.0
374924|439273|679201,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),20/2/2019 10:08:09,84 days 7 hours 34 minutes 50 seconds,7284890.0
374924|439273|679201,OC - Created - Other,OC - Created - CHESICC transcript authentication for international students,15/5/2019 17:42:59,0 days 0 hours 1 minutes 25 seconds,85.0
374924|439273|679201,Assessment Decision - Qualified,Assessment Decision - Qualified,15/5/2019 17:44:24,7 days 17 hours 7 minutes 2 seconds,666422.0
374924|439273|679201,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/5/2019 10:51:26,0 days 0 hours 0 minutes 31 seconds,31.0
374924|439273|679201,Release Triage Hold,Release Triage Hold,23/5/2019 10:51:57,0 days 0 hours 0 minutes 55 seconds,55.0
374924|439273|679201,Send for Assessment,Send for Assessment,23/5/2019 10:52:52,NA,0.0
359818|545356|834976,Submit,Submit,15/11/2019 7:10:35,1 days 1 hours 2 minutes 2 seconds,90122.0
359818|545356|834976,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,16/11/2019 8:12:37,0 days 0 hours 0 minutes 32 seconds,32.0
359818|545356|834976,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,16/11/2019 8:13:09,6 days 1 hours 23 minutes 18 seconds,523398.0
359818|545356|834976,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2019 9:36:27,0 days 0 hours 0 minutes 5 seconds,5.0
359818|545356|834976,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2019 9:36:32,0 days 0 hours 0 minutes 10 seconds,10.0
359818|545356|834976,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,22/11/2019 9:36:42,0 days 0 hours 0 minutes 49 seconds,49.0
359818|545356|834976,Send for Assessment,Send for Assessment,22/11/2019 9:37:31,NA,0.0
1184872|581241|882824,Submit,Submit,20/1/2020 23:41:41,7 days 9 hours 56 minutes 45 seconds,640605.0
1184872|581241|882824,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,28/1/2020 9:38:26,0 days 0 hours 0 minutes 28 seconds,28.0
1184872|581241|882824,OC - Created - Other,OC - Created - English language requirements,28/1/2020 9:38:54,0 days 0 hours 1 minutes 45 seconds,105.0
1184872|581241|882824,Put Triage On-Hold,Put Triage On-Hold,28/1/2020 9:40:39,0 days 0 hours 0 minutes 53 seconds,53.0
1184872|581241|882824,Release Triage Hold,Release Triage Hold,28/1/2020 9:41:32,0 days 0 hours 0 minutes 4 seconds,4.0
1184872|581241|882824,Send for Assessment,Send for Assessment,28/1/2020 9:41:36,NA,0.0
1079364|545749|835559,Submit,Submit,6/11/2019 15:07:12,1 days 2 hours 54 minutes 8 seconds,96848.0
1079364|545749|835559,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,7/11/2019 18:01:20,0 days 0 hours 0 minutes 36 seconds,36.0
1079364|545749|835559,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,7/11/2019 18:01:56,14 days 17 hours 5 minutes 43 seconds,1271143.0
1079364|545749|835559,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,22/11/2019 11:07:39,11 days 1 hours 37 minutes 46 seconds,956266.0
1079364|545749|835559,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,3/12/2019 12:45:25,0 days 0 hours 0 minutes 9 seconds,9.0
1079364|545749|835559,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,3/12/2019 12:45:34,0 days 0 hours 0 minutes 8 seconds,8.0
1079364|545749|835559,Send for Assessment,Send for Assessment,3/12/2019 12:45:42,NA,0.0
1186512|583509|885974,Submit,Submit,29/1/2020 18:35:14,NA,0.0
1116137|485965|746117,Submit,Submit,24/5/2019 21:17:34,NA,0.0
1068696|426431|660784,Submit,Submit,28/11/2018 11:04:53,11 days 23 hours 58 minutes 58 seconds,1036738.0
1068696|426431|660784,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,10/12/2018 11:03:51,0 days 0 hours 14 minutes 36 seconds,876.0
1068696|426431|660784,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/12/2018 11:18:27,0 days 0 hours 0 minutes 32 seconds,32.0
1068696|426431|660784,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/12/2018 11:18:59,0 days 0 hours 9 minutes 51 seconds,591.0
1068696|426431|660784,Send for Assessment,Send for Assessment,10/12/2018 11:28:50,NA,0.0
637931|487698|748864,Submit,Submit,31/5/2019 1:32:47,0 days 5 hours 34 minutes 18 seconds,20058.0
637931|487698|748864,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,31/5/2019 7:07:05,0 days 0 hours 0 minutes 32 seconds,32.0
637931|487698|748864,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,31/5/2019 7:07:37,23 days 7 hours 39 minutes 25 seconds,2014765.0
637931|487698|748864,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/6/2019 14:47:02,0 days 0 hours 0 minutes 7 seconds,7.0
637931|487698|748864,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,23/6/2019 14:47:09,0 days 0 hours 0 minutes 45 seconds,45.0
637931|487698|748864,Send for Assessment,Send for Assessment,23/6/2019 14:47:54,NA,0.0
595255|545315|834910,Submit,Submit,23/10/2019 14:38:50,14 days 18 hours 47 minutes 0 seconds,1277220.0
595255|545315|834910,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/11/2019 9:25:50,0 days 0 hours 0 minutes 14 seconds,14.0
595255|545315|834910,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,7/11/2019 9:26:04,0 days 0 hours 5 minutes 19 seconds,319.0
595255|545315|834910,Put Triage On-Hold,Put Triage On-Hold,7/11/2019 9:31:23,NA,0.0
1028321|369941|577244,Submit,Submit,23/6/2018 14:55:27,2 days 23 hours 19 minutes 19 seconds,256759.0
1028321|369941|577244,Assessment Decision - Qualified,Assessment Decision - Qualified,26/6/2018 14:14:46,0 days 0 hours 2 minutes 20 seconds,140.0
1028321|369941|577244,Assessment Decision - Qualified,Assessment Decision - Qualified,26/6/2018 14:17:06,0 days 0 hours 0 minutes 37 seconds,37.0
1028321|369941|577244,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,26/6/2018 14:17:43,0 days 0 hours 0 minutes 3 seconds,3.0
1028321|369941|577244,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,26/6/2018 14:17:46,0 days 0 hours 1 minutes 32 seconds,92.0
1028321|369941|577244,OC - Created - Other,OC - Created - English language requirements,26/6/2018 14:19:18,0 days 0 hours 0 minutes 54 seconds,54.0
1028321|369941|577244,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,26/6/2018 14:20:12,0 days 0 hours 0 minutes 33 seconds,33.0
1028321|369941|577244,Send for Assessment,Send for Assessment,26/6/2018 14:20:45,NA,0.0
1066032|422994|655112,Submit,Submit,28/11/2018 17:55:23,11 days 17 hours 40 minutes 3 seconds,1014003.0
1066032|422994|655112,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/12/2018 11:35:26,0 days 0 hours 23 minutes 23 seconds,1403.0
1066032|422994|655112,Send for Assessment,Send for Assessment,10/12/2018 11:58:49,NA,0.0
972422|400054|621670,Submit,Submit,1/10/2018 22:57:27,8 days 13 hours 14 minutes 52 seconds,738892.0
972422|400054|621670,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),10/10/2018 12:12:19,0 days 0 hours 0 minutes 25 seconds,25.0
972422|400054|621670,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),10/10/2018 12:12:44,0 days 0 hours 0 minutes 28 seconds,28.0
972422|400054|621670,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),10/10/2018 12:13:12,0 days 0 hours 1 minutes 11 seconds,71.0
972422|400054|621670,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/10/2018 12:14:23,0 days 0 hours 2 minutes 47 seconds,167.0
972422|400054|621670,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,10/10/2018 12:17:10,0 days 0 hours 3 minutes 1 seconds,181.0
972422|400054|621670,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/10/2018 12:20:11,0 days 0 hours 3 minutes 12 seconds,192.0
972422|400054|621670,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),10/10/2018 12:23:23,0 days 0 hours 0 minutes 57 seconds,57.0
972422|400054|621670,Send for Assessment,Send for Assessment,10/10/2018 12:24:20,NA,0.0
1089995|480573|737193,Submit,Submit,2/5/2019 17:22:54,5 days 18 hours 39 minutes 15 seconds,499155.0
1089995|480573|737193,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,8/5/2019 12:02:09,0 days 0 hours 32 minutes 24 seconds,1944.0
1089995|480573|737193,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,8/5/2019 12:34:33,0 days 0 hours 0 minutes 9 seconds,9.0
1089995|480573|737193,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,8/5/2019 12:34:42,0 days 0 hours 1 minutes 15 seconds,75.0
1089995|480573|737193,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),8/5/2019 12:35:57,0 days 0 hours 10 minutes 17 seconds,617.0
1089995|480573|737193,Assessment Decision - Qualified,Assessment Decision - Qualified,8/5/2019 12:46:14,0 days 0 hours 0 minutes 17 seconds,17.0
1089995|480573|737193,Send for Assessment,Send for Assessment,8/5/2019 12:46:31,NA,0.0
1034538|572221|871921,Submit,Submit,18/12/2019 23:49:00,26 days 10 hours 26 minutes 21 seconds,2283981.0
1034538|572221|871921,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/1/2020 10:15:21,0 days 0 hours 0 minutes 6 seconds,6.0
1034538|572221|871921,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,14/1/2020 10:15:27,0 days 0 hours 1 minutes 22 seconds,82.0
1034538|572221|871921,Send for Assessment,Send for Assessment,14/1/2020 10:16:49,NA,0.0
1055583|407992|632784,Submit,Submit,16/10/2018 20:03:42,7 days 14 hours 19 minutes 39 seconds,656379.0
1055583|407992|632784,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,24/10/2018 10:23:21,0 days 0 hours 1 minutes 15 seconds,75.0
1055583|407992|632784,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,24/10/2018 10:24:36,0 days 0 hours 3 minutes 53 seconds,233.0
1055583|407992|632784,Assessment Decision - Qualified,Assessment Decision - Qualified,24/10/2018 10:28:29,0 days 0 hours 0 minutes 9 seconds,9.0
1055583|407992|632784,Send for Assessment,Send for Assessment,24/10/2018 10:28:38,NA,0.0
831996|418059|647992,Submit,Submit,7/11/2018 18:56:44,0 days 11 hours 16 minutes 52 seconds,40612.0
831996|418059|647992,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,8/11/2018 6:13:36,0 days 0 hours 0 minutes 33 seconds,33.0
831996|418059|647992,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,8/11/2018 6:14:09,12 days 4 hours 37 minutes 39 seconds,1053459.0
831996|418059|647992,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:51:48,0 days 0 hours 0 minutes 24 seconds,24.0
831996|418059|647992,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:52:12,2 days 2 hours 52 minutes 12 seconds,183132.0
831996|418059|647992,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,22/11/2018 13:44:24,0 days 0 hours 0 minutes 8 seconds,8.0
831996|418059|647992,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2018 13:44:32,0 days 0 hours 0 minutes 5 seconds,5.0
831996|418059|647992,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,22/11/2018 13:44:37,0 days 0 hours 0 minutes 8 seconds,8.0
831996|418059|647992,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2018 13:44:45,0 days 0 hours 0 minutes 16 seconds,16.0
831996|418059|647992,Send for Assessment,Send for Assessment,22/11/2018 13:45:01,NA,0.0
1154019|538709|824462,Submit,Submit,23/10/2019 14:38:50,NA,0.0
830859|368383|574849,Submit,Submit,17/9/2018 0:15:20,0 days 8 hours 36 minutes 35 seconds,30995.0
830859|368383|574849,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,17/9/2018 8:51:55,0 days 6 hours 0 minutes 11 seconds,21611.0
830859|368383|574849,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,17/9/2018 14:52:06,28 days 20 hours 29 minutes 19 seconds,2492959.0
830859|368383|574849,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,16/10/2018 11:21:25,0 days 0 hours 0 minutes 58 seconds,58.0
830859|368383|574849,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,16/10/2018 11:22:23,0 days 0 hours 0 minutes 32 seconds,32.0
830859|368383|574849,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,16/10/2018 11:22:55,0 days 0 hours 4 minutes 0 seconds,240.0
830859|368383|574849,Send for Assessment,Send for Assessment,16/10/2018 11:26:55,NA,0.0
