CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
1028266|369880|577147,Assessment Outcome - Successful,Assessment Outcome - Successful,15/8/2018 10:15:26,0 days 0 hours 0 minutes 15 seconds,15.0
1028266|369880|577147,Create Offer,Create Offer,15/8/2018 10:15:41,0 days 0 hours 3 minutes 21 seconds,201.0
1028266|369880|577147,Release Offer,Release Offer,15/8/2018 10:19:02,NA,0.0
945793|418162|648125,Assessment Outcome - Successful,Assessment Outcome - Successful,3/12/2018 16:19:57,0 days 0 hours 0 minutes 12 seconds,12.0
945793|418162|648125,Create Offer,Create Offer,3/12/2018 16:20:09,0 days 0 hours 3 minutes 46 seconds,226.0
945793|418162|648125,Release Offer,Release Offer,3/12/2018 16:23:55,NA,0.0
886776|417211|646765,Assessment Outcome - Successful,Assessment Outcome - Successful,9/1/2019 11:34:04,0 days 0 hours 0 minutes 11 seconds,11.0
886776|417211|646765,Create Offer,Create Offer,9/1/2019 11:34:15,0 days 0 hours 4 minutes 13 seconds,253.0
886776|417211|646765,Release Offer,Release Offer,9/1/2019 11:38:28,NA,0.0
1104905|473108|726077,Assessment Outcome - Successful,Assessment Outcome - Successful,11/6/2019 15:26:26,0 days 0 hours 0 minutes 14 seconds,14.0
1104905|473108|726077,Create Offer,Create Offer,11/6/2019 15:26:40,0 days 0 hours 2 minutes 54 seconds,174.0
1104905|473108|726077,Release Offer,Release Offer,11/6/2019 15:29:34,NA,0.0
1089818|454140|697858,Assessment Outcome - Successful,Assessment Outcome - Successful,26/2/2019 12:17:53,0 days 0 hours 0 minutes 13 seconds,13.0
1089818|454140|697858,Create Offer,Create Offer,26/2/2019 12:18:06,0 days 0 hours 2 minutes 36 seconds,156.0
1089818|454140|697858,Release Offer,Release Offer,26/2/2019 12:20:42,NA,0.0
1040150|384987|599608,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2018 10:21:28,0 days 0 hours 0 minutes 15 seconds,15.0
1040150|384987|599608,Create Offer,Create Offer,12/10/2018 10:21:43,0 days 0 hours 5 minutes 44 seconds,344.0
1040150|384987|599608,Release Offer,Release Offer,12/10/2018 10:27:27,NA,0.0
982703|311743|493733,Assessment Outcome - Successful,Assessment Outcome - Successful,21/12/2017 16:16:11,0 days 0 hours 0 minutes 21 seconds,21.0
982703|311743|493733,Create Offer,Create Offer,21/12/2017 16:16:32,0 days 0 hours 1 minutes 11 seconds,71.0
982703|311743|493733,Release Offer,Release Offer,21/12/2017 16:17:43,NA,0.0
813767|478572|734181,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 14:03:53,0 days 0 hours 0 minutes 9 seconds,9.0
813767|478572|734181,Create Offer,Create Offer,28/5/2019 14:04:02,0 days 0 hours 2 minutes 28 seconds,148.0
813767|478572|734181,Release Offer,Release Offer,28/5/2019 14:06:30,NA,0.0
1076747|476620|731205,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 15:55:06,0 days 0 hours 0 minutes 14 seconds,14.0
1076747|476620|731205,Create Offer,Create Offer,28/5/2019 15:55:20,0 days 0 hours 6 minutes 30 seconds,390.0
1076747|476620|731205,Release Offer,Release Offer,28/5/2019 16:01:50,NA,0.0
1051435|400572|622536,Assessment Outcome - Successful,Assessment Outcome - Successful,23/10/2018 9:28:42,0 days 0 hours 0 minutes 10 seconds,10.0
1051435|400572|622536,Create Offer,Create Offer,23/10/2018 9:28:52,0 days 0 hours 2 minutes 9 seconds,129.0
1051435|400572|622536,Release Offer,Release Offer,23/10/2018 9:31:01,NA,0.0
1091807|456907|701632,Assessment Outcome - Successful,Assessment Outcome - Successful,21/5/2019 15:00:55,0 days 0 hours 0 minutes 16 seconds,16.0
1091807|456907|701632,Create Offer,Create Offer,21/5/2019 15:01:11,0 days 0 hours 5 minutes 55 seconds,355.0
1091807|456907|701632,Release Offer,Release Offer,21/5/2019 15:07:06,NA,0.0
1077871|514419|788956,Assessment Outcome - Successful,Assessment Outcome - Successful,2/11/2019 11:43:39,0 days 0 hours 0 minutes 15 seconds,15.0
1077871|514419|788956,Create Offer,Create Offer,2/11/2019 11:43:54,0 days 0 hours 2 minutes 32 seconds,152.0
1077871|514419|788956,Release Offer,Release Offer,2/11/2019 11:46:26,NA,0.0
1117605|488390|749984,Assessment Outcome - Successful,Assessment Outcome - Successful,14/6/2019 12:44:53,0 days 0 hours 0 minutes 9 seconds,9.0
1117605|488390|749984,Create Offer,Create Offer,14/6/2019 12:45:02,0 days 0 hours 6 minutes 7 seconds,367.0
1117605|488390|749984,Release Offer,Release Offer,14/6/2019 12:51:09,NA,0.0
1023330|363366|566519,Assessment Outcome - Successful,Assessment Outcome - Successful,25/6/2018 14:09:11,0 days 0 hours 0 minutes 14 seconds,14.0
1023330|363366|566519,Create Offer,Create Offer,25/6/2018 14:09:25,0 days 0 hours 6 minutes 51 seconds,411.0
1023330|363366|566519,Release Offer,Release Offer,25/6/2018 14:16:16,NA,0.0
646614|368974|575718,Assessment Outcome - Successful,Assessment Outcome - Successful,5/7/2018 12:04:02,0 days 0 hours 0 minutes 25 seconds,25.0
646614|368974|575718,Create Offer,Create Offer,5/7/2018 12:04:27,0 days 0 hours 4 minutes 29 seconds,269.0
646614|368974|575718,Release Offer,Release Offer,5/7/2018 12:08:56,NA,0.0
903597|379818|591703,Assessment Outcome - Successful,Assessment Outcome - Successful,16/8/2018 13:27:39,0 days 0 hours 0 minutes 12 seconds,12.0
903597|379818|591703,Create Offer,Create Offer,16/8/2018 13:27:51,0 days 0 hours 1 minutes 51 seconds,111.0
903597|379818|591703,Release Offer,Release Offer,16/8/2018 13:29:42,NA,0.0
1151280|534643|818234,Assessment Outcome - Successful,Assessment Outcome - Successful,9/1/2020 12:05:45,0 days 0 hours 0 minutes 16 seconds,16.0
1151280|534643|818234,Create Offer,Create Offer,9/1/2020 12:06:01,0 days 0 hours 0 minutes 24 seconds,24.0
1151280|534643|818234,Assessment Decision - Qualified,Assessment Decision - Qualified,9/1/2020 12:06:25,0 days 0 hours 1 minutes 2 seconds,62.0
1151280|534643|818234,Release Offer,Release Offer,9/1/2020 12:07:27,NA,0.0
1112743|481938|739342,Assessment Outcome - Successful,Assessment Outcome - Successful,6/8/2019 15:05:50,0 days 0 hours 0 minutes 14 seconds,14.0
1112743|481938|739342,Create Offer,Create Offer,6/8/2019 15:06:04,0 days 0 hours 3 minutes 12 seconds,192.0
1112743|481938|739342,Release Offer,Release Offer,6/8/2019 15:09:16,NA,0.0
1054060|410058|635915,Assessment Outcome - Successful,Assessment Outcome - Successful,6/12/2018 11:46:58,0 days 0 hours 0 minutes 12 seconds,12.0
1054060|410058|635915,Create Offer,Create Offer,6/12/2018 11:47:10,0 days 0 hours 4 minutes 35 seconds,275.0
1054060|410058|635915,Assessment Decision - Qualified,Assessment Decision - Qualified,6/12/2018 11:51:45,5 days 22 hours 1 minutes 26 seconds,511286.0
1054060|410058|635915,OC - Created - Other,OC - Created - English language requirements,12/12/2018 9:53:11,6 days 2 hours 29 minutes 24 seconds,527364.0
1054060|410058|635915,Release Offer,Release Offer,18/12/2018 12:22:35,NA,0.0
939534|414919|643183,Assessment Outcome - Successful,Assessment Outcome - Successful,10/12/2018 10:03:32,0 days 0 hours 0 minutes 12 seconds,12.0
939534|414919|643183,Create Offer,Create Offer,10/12/2018 10:03:44,0 days 0 hours 3 minutes 37 seconds,217.0
939534|414919|643183,Release Offer,Release Offer,10/12/2018 10:07:21,NA,0.0
1030385|372914|581495,Assessment Outcome - Successful,Assessment Outcome - Successful,10/8/2018 12:30:00,0 days 0 hours 0 minutes 17 seconds,17.0
1030385|372914|581495,Create Offer,Create Offer,10/8/2018 12:30:17,0 days 0 hours 0 minutes 52 seconds,52.0
1030385|372914|581495,Release Assessment Hold,Release Assessment Hold,10/8/2018 12:31:09,0 days 0 hours 2 minutes 56 seconds,176.0
1030385|372914|581495,Release Offer,Release Offer,10/8/2018 12:34:05,NA,0.0
1150349|533218|815876,Assessment Outcome - Successful,Assessment Outcome - Successful,2/11/2019 17:13:48,0 days 0 hours 0 minutes 10 seconds,10.0
1150349|533218|815876,Create Offer,Create Offer,2/11/2019 17:13:58,0 days 0 hours 1 minutes 58 seconds,118.0
1150349|533218|815876,Release Offer,Release Offer,2/11/2019 17:15:56,NA,0.0
1161800|550469|858702,Assessment Outcome - Successful,Assessment Outcome - Successful,19/12/2019 17:17:45,0 days 0 hours 0 minutes 19 seconds,19.0
1161800|550469|858702,Create Offer,Create Offer,19/12/2019 17:18:04,0 days 0 hours 3 minutes 18 seconds,198.0
1161800|550469|858702,Release Offer,Release Offer,19/12/2019 17:21:22,NA,0.0
